"Username","Location","Verified User?","Tweet ID","Tweet Time","Tweet Text","Tweet Place","Retweet Count","Favorite Count"
"Peter C. Cook","New Orleans, Louisiana","False","1082352287153115136","2019-01-07 19:04:29",".@SethABQ has a great guest post from a middle school teacher in #NewMexico who says ditching PARCC is just going to make teachers' jobs harder: https://t.co/Xdpk1eQRTu #edreform https://t.co/zvq5isrdrh","","1","1"
"Sean Gill","Seattle, WA","False","1082351129814388736","2019-01-07 18:59:53","RT @petercook: #NewMexico @GovMLG announces she’s ditching PARCC, saying it “isn’t working,"" although she can’t articulate WHY it isn’t wor…","","1","0"
"Peter C. Cook","New Orleans, Louisiana","False","1082350683079217152","2019-01-07 18:58:06","#NewMexico @GovMLG announces she’s ditching PARCC, saying it “isn’t working,"" although she can’t articulate WHY it isn’t working and doesn’t have a plan for what will replace it. 

Seems like a well thought out policy, no? 

https://t.co/FDeBhxR33P #edreform https://t.co/3Z4BQGCcr2","","1","0"
"Juan José Calderón Amador","Sevilla","False","1082348659587645441","2019-01-07 18:50:04","What we're learning from online education. Daphne Koller @TEDx https://t.co/HZmAEEx5u8 #elearning #mlearning #edtech #edchat #education #onlineeducation #learning #video #TEDx #digitaltransformation #emergigntechnologies #edREFORM","","1","1"
"LA School Report","Los Angeles, CA","False","1082347754343415808","2019-01-07 18:46:28","What awaits California schools in the new year: The 6 big #education stories we’re following in 2019. https://t.co/2vm2FzBQsy #edchat #edreform","","2","0"
"Angela R. Rudolph","Chicago, IL","False","1082344763079180288","2019-01-07 18:34:35","The @ChiGrrll Education Policy Daily is out! https://t.co/mdTx8wGdxr #edchat #edreform","","0","0"
"carmen muguruza","las rozas de madrid","False","1082343658844766209","2019-01-07 18:30:11","RT @MattHiefield: Suicide rates for black children have doubled; we need to find out why and do something about it. important article: http…","","3","0"
"Choice Media","Hoboken, NJ","False","1082340339623620609","2019-01-07 18:17:00","Chicago Home to 95 of Illinois’ 205 Worst-Performing Schools https://t.co/IEdkUHufbH via @corinacurry #Chicago #EdReform","","1","3"
"Rita Wirtz","Eugene, OR","False","1082340118017396736","2019-01-07 18:16:07","RT @BAMRadioNetwork: Flipping Alone: Surmounting the Barriers to Active Learning https://t.co/fFKSYKaOzS @jonbergmann  @josejupam #edchat #…","","3","0"
"aaron.daffern","","False","1082338335882952704","2019-01-07 18:09:02","#edchat #educhat #studentengagement #engagement #teaching #education #edreform #edtalk #edtech #engagechat #teachchat https://t.co/51LJ15tqi5","","0","0"
"RiShawn Biddle","ÜT: 38.7973156,-77.1318254","False","1082336710300758016","2019-01-07 18:02:35","American public education has been the most-pernicious in perpetuating White Supremacy. 

Districts, especially in the suburbs, use their dependence on local property taxes to deny high quality education to the poor, both within and outside their communities  @nberlat #edreform https://t.co/RlbcVwd0rC","","0","2"
"Sinan Okçular 2","","False","1082335541553778690","2019-01-07 17:57:56","RT @rdsathene: The Gülen Charter School empire. The inevitable result of putting public money into private hands. #EdReform #SchoolChoice #…","","6","0"
"Killing Ed","","False","1082334097765269505","2019-01-07 17:52:12","RT @rdsathene: The Gülen Charter School empire. The inevitable result of putting public money into private hands. #EdReform #SchoolChoice #…","","6","0"
"RiShawn Biddle","ÜT: 38.7973156,-77.1318254","False","1082332425496203264","2019-01-07 17:45:33","The real issue, both at K-12 and in higher ed, is that a lot of students need less time in classrooms than we think, and that more classroom time and school days will not equal greater gains in learning. Because other issues will take up that extra time. #edreform #highered","","0","0"
"RiShawn Biddle","ÜT: 38.7973156,-77.1318254","False","1082331791485210624","2019-01-07 17:43:02","This assumes that nearly every moment of the school day is focused on learning when there is no laptop around. The reality, as anyone who has spent a day in school knows, is that this isn't true. 

Most of the time people spend at work has nothing to do with work. #edreform https://t.co/PrOoK4AqER","","0","2"
"Dr. David Franklin","San Francisco Bay Area","False","1082331766734516224","2019-01-07 17:42:56","Follow @CanAllSucceed on @instagram at https://t.co/bQwlwZoW04   New content posted daily! #edchat #edtech #principals #edadmin #teachers #k12 #satchat #cpchat #CAedchat #edleadership #education #edreform #ksed #bcedchat #UTedchat #VTed #ONedchat #schools #ntchat #NVedchat #ksed https://t.co/0RCkA2kBzH","","0","3"
"bazarlocos","Sevilla","False","1082331504917860354","2019-01-07 17:41:54","RT @eraser: Neuroscience, AI and the Future of Education.  Neurociencia, Inteligencia Artificial y el futuro de la educación. Scott Bolland…","","9","0"
"bazarlocos","Sevilla","False","1082330997268598784","2019-01-07 17:39:53","RT @eraser: Type and Use of Innovative Learning Environments in Australasian Schools. Technical report 1/2017 https://t.co/XlT5duG2Gg #edte…","","1","0"
"Scalar Humanity","","False","1082330716921303040","2019-01-07 17:38:46","RT @eraser: A rachas. Boletin Escuela Libre Paideia. Monográfico de escuelas alternativas ... Auswitch, Canal de los presos &amp; REbeldia http…","","2","0"
"bazarlocos 2 el reto","","False","1082330709497393153","2019-01-07 17:38:44","RT @eraser: Neuroscience, AI and the Future of Education.  Neurociencia, Inteligencia Artificial y el futuro de la educación. Scott Bolland…","","9","0"
"bazarlocos 2 el reto","","False","1082330661531336706","2019-01-07 17:38:33","RT @eraser: Designing for virtual reality and the impact on education| Alex Faaborg | #video https://t.co/zeqdWc9Uhz #virtualReality #elear…","","7","0"
"bazarlocos 2 el reto","","False","1082330569571291142","2019-01-07 17:38:11","RT @eraser: A rachas. Boletin Escuela Libre Paideia. Monográfico de escuelas alternativas ... Auswitch, Canal de los presos &amp; REbeldia http…","","2","0"
"bitiji","Zevilla ciberespaciá","False","1082329347137175552","2019-01-07 17:33:19","RT @eraser: Neuroscience, AI and the Future of Education.  Neurociencia, Inteligencia Artificial y el futuro de la educación. Scott Bolland…","","9","0"
"Mona Davids","New York City","False","1082329312529969153","2019-01-07 17:33:11","RT @dropoutnation: Good new, Eva. Now, stop overusing suspensions against the kindergartners and other kids in @SuccessCharters schools, so…","","1","0"
"Dr. David Franklin","San Francisco Bay Area","False","1082329079099998210","2019-01-07 17:32:15","The new book: Can Every School Succeed? is helping school leaders, teachers, and staff members transform schools. Learn more about the book and how to bring one of the authors to your school here https://t.co/EwabY55dBM #edchat #cpchat #satchat #principals #k12 #edadmin #edreform https://t.co/6PO6utiNtt","","0","0"
"TheDailyEDU","","False","1082326187102351366","2019-01-07 17:20:46","RT @aimhigh101tips: WISDOM helps children excel in school FREE WISDOM grades 2-12 Please share https://t.co/fdQIX5gInz   #learning #wisdom…","","1","0"
"Juan José Calderón Amador","Sevilla","False","1082326014527791105","2019-01-07 17:20:05","Type and Use of Innovative Learning Environments in Australasian Schools. Technical report 1/2017 https://t.co/XlT5duG2Gg #edtech #edchat #school #escuela #aula #education #educación #edreform #espacios #lugares #colegios #innovación #innovation #elearning #mlearning","","1","6"
"RiShawn Biddle","ÜT: 38.7973156,-77.1318254","False","1082325829181456386","2019-01-07 17:19:20","Good new, Eva. Now, stop overusing suspensions against the kindergartners and other kids in @SuccessCharters schools, so that all of those kids get ""rich, rigorous academics"".  [https://t.co/JO7hLeFDRh]

Also, Charlotte Dial shouldn't be working at your schools. #edreform https://t.co/7rkovKMrr2","","1","1"
"Matt Hiefield","Beaverton, OR","False","1082325387588169728","2019-01-07 17:17:35","Re-inventing ""sit and get"" parent nights with an all school break out box activity.  Article:  https://t.co/1U7xf0pJss #edchat #edtech #education #Breakout #bsdfutureready #education #edreform @dintersmith @tvanderark @katiemartinedu @gcouros @MrsCarterHLA https://t.co/ZIqG0hF4JE","","0","5"
"Anne Hartley","Naples, FL","False","1082322326929240075","2019-01-07 17:05:25","“Forensically Sound” or Reckless? You Decide. https://t.co/PEWnMeiJxt  #Edreform is a gamble with taxpayer dollars.","","0","1"
"bitraka","Sevilla","False","1082322220146483200","2019-01-07 17:05:00","RT @eraser: Neuroscience, AI and the Future of Education.  Neurociencia, Inteligencia Artificial y el futuro de la educación. Scott Bolland…","","9","0"
"bitraka","Sevilla","False","1082322198868779008","2019-01-07 17:04:55","RT @eraser: 3 Strategies of the Most Innovative Universities
Top-ranked institutions invest in R&amp;D, support collaboration spaces and mainta…","","3","0"
"Juan José Calderón Amador","Sevilla","False","1082321461807902720","2019-01-07 17:01:59","Darío Gil: ‘Fronteras de la tecnología' | #TechSociety @fundacionTef @EspacioFTef  https://t.co/dJWMcp3ZSX #tech #technology #emergingtechnologies #digitaltransformation #education #edtech #edReform #technology #tech #TIC #pedagogy #elearning #NBIC #transhumanism #philosophy","","0","4"
"Peter C. Cook","New Orleans, Louisiana","False","1082321278265147396","2019-01-07 17:01:15","Great piece from @katyreckdahl on civil rights hero Leona Tate’s effort to turn the crumbling McDonogh #19 school into a history museum: https://t.co/lgVNFeFci4 #NOLAed #LaEd #edreform https://t.co/jpPNl4jptH","","0","1"
"Juan José Calderón Amador","Sevilla","False","1082315942846177281","2019-01-07 16:40:03","A rachas. Boletin Escuela Libre Paideia. Monográfico de escuelas alternativas ... Auswitch, Canal de los presos &amp; REbeldia https://t.co/n7fyDDnQ57 #escuela #escuelaAnarquista #escuelaAlternativa #boletin #escuelalibre #libertad #rebeldía #anarquismo #edtech #edchat #edreform #TIC","","2","4"
"brad","","False","1082312442217201667","2019-01-07 16:26:09","WISDOM helps children excel in school FREE WISDOM grades 2-12 Please share https://t.co/fdQIX5gInz   #learning #wisdom #TEACHers #K12 #edchat #principalsinaction #SEL #edreform #edtech #parenting #teacherlife #education #schools #EDUcators #schoolsafety #PTA #civility #diversity https://t.co/MstfQ35qMT","","1","0"
"Golden Apple","Winnebago & Boone Counties, IL","False","1082312110053511170","2019-01-07 16:24:50","RT @MattHiefield: Suicide rates for black children have doubled; we need to find out why and do something about it. important article: http…","","3","0"
"John Faig","Washington DC","False","1082311626290851841","2019-01-07 16:22:54","Excellent questions to help students become curious.  Don't forget to lay the foundation especially if S's are used to a very traditional classroom #EdReform https://t.co/CyTGKHqmRH","","0","1"
"edudada","Sevilla ciberespacial","False","1082310092693913606","2019-01-07 16:16:49","RT @eraser: Big Data, the Science of Learning, Analytics, and Transformation of Education. Candace Thille   https://t.co/FeQ1anAy1g  #elear…","","1","0"
"Matt Hiefield","Beaverton, OR","False","1082309890411020288","2019-01-07 16:16:00","Suicide rates for black children have doubled; we need to find out why and do something about it. important article: https://t.co/CJsFmkIRRw #education #teachers #edchat #equity #edreform https://t.co/KdyltbSGC6","","3","2"
"EUSKeraser","","False","1082307216340705280","2019-01-07 16:05:23","RT @eraser: 3 Strategies of the Most Innovative Universities
Top-ranked institutions invest in R&amp;D, support collaboration spaces and mainta…","","3","0"
"estacion cadeaux","Sevilla","False","1082306618245738496","2019-01-07 16:03:00","RT @eraser: Designing for virtual reality and the impact on education| Alex Faaborg | #video https://t.co/zeqdWc9Uhz #virtualReality #elear…","","7","0"
"Conor P. Williams","District of Columbia, USA","True","1082304177232138241","2019-01-07 15:53:18","7) This, btw, is why teachers are so amazing. Why great teachers are so revered. At their best, they are masters of managing the rhythms of children's energy. And they do it with DOZENS of kids at once. #edreform","","0","0"
"EduBot","Global","False","1082303770980204545","2019-01-07 15:51:41","RT @eraser: 3 Strategies of the Most Innovative Universities
Top-ranked institutions invest in R&amp;D, support collaboration spaces and mainta…","","3","0"
"edudada","Sevilla ciberespacial","False","1082302700308611072","2019-01-07 15:47:26","RT @eraser: Neuroscience, AI and the Future of Education.  Neurociencia, Inteligencia Artificial y el futuro de la educación. Scott Bolland…","","9","0"
"EUSKeraser","","False","1082300730105565186","2019-01-07 15:39:36","RT @eraser: Neuroscience, AI and the Future of Education.  Neurociencia, Inteligencia Artificial y el futuro de la educación. Scott Bolland…","","9","0"
"Actualidad y Educación","España","False","1082299653197103104","2019-01-07 15:35:20","RT @ludigencia: #Gamificación Nos gusta educatoral

Sharing Diigo Links and Resources (weekly) https://t.co/7TjdXAh5Yg #edchat #edtech #edreform

— Alfonso Gonzalez (educatoral) January 7, 2019","","2","0"
"Actualidad y Educación","España","False","1082299650093268993","2019-01-07 15:35:19","RT @ludigencia: #Gamificación Nos gusta educatoral

Coaching Teachers To Become Powerful Users of Classroom Tech | MindShift | KQED News #edchat #edtech #edreform #csd49 https://t.co/cCgupunYgj

— Alfonso Gonzalez (educatoral) January 7, 2019","","2","0"
"TheDailyEDU","","False","1082295991284482050","2019-01-07 15:20:47","RT @eraser: Designing for virtual reality and the impact on education| Alex Faaborg | #video https://t.co/zeqdWc9Uhz #virtualReality #elear…","","7","0"
